L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Ref_Ang,R_Ref_Ang,L_Ref_Vel,R_Ref_Vel,Peak,Time
-23.222705424582273,-5.424582284275573,-29.016556038757926,34.949263752193474,1.486294761674774,0.25780856983848077,0.18075796054025464,-0.0010746500901994739,-37.15285009285584,-6.4452411122142745,5.42589693248368,24.373210191726685
-22.689860379949636,-5.3421835660334125,-20.080872816052533,38.14755474174103,1.1672749534784435,0.14582005394036526,0.17115779483355475,0.017292261774810802,-29.177594892090248,-3.6450690419647613,5.42589693248368,24.383309841156006
-22.689860379949636,-5.303730830853738,-11.120775158312313,37.927824826428605,0.8361135613054571,0.04066947859272076,0.15113534796395944,0.03110904813349686,-20.89906064893733,-1.0159592386146816,5.42589693248368,24.393147468566895
-21.151750972762642,-5.303730830853738,-0.2075226977950706,37.70809491111618,0.49062547710375914,-0.04807749330741717,0.11887071742022513,0.04533279671835047,-12.262665159658471,1.2030706526033879,5.42589693248368,24.402997732162476
-21.151750972762642,-5.248798352025631,10.730144197756886,37.56160830090789,0.12902521103256362,-0.12253710509834073,0.07489099679455039,0.06263041127569702,-3.223758000894226,3.0649933877404107,5.42589693248368,24.4131338596344
-21.151750972762642,-5.248798352025631,20.422674906538532,35.09575036240176,-0.2407764528372598,-0.17783520832619934,0.02785506384364731,0.07291087908936726,6.020107697527586,4.447702980132218,5.42589693248368,24.423102140426636
-17.740444037537202,-5.248798352025631,33.50881208514534,32.65430685893034,-0.6218119111845524,-0.20978340536111753,-0.010889024847860944,0.055789492441358474,15.54502555399261,5.245979871338972,5.42589693248368,24.433244943618774
-16.361638818951718,-4.941176470588232,46.497291523613285,29.91989013504235,-1.019965647240419,-0.22083987676896738,-0.03735653246344594,0.0040223601949748,25.498207267698884,5.52109747822906,5.42589693248368,24.442994594573975
-13.378805218585484,-4.496223392080566,58.362706950484494,27.28313115129322,-1.4269811401217978,-0.2134122430460348,-0.04858193888435982,-0.06770050659019204,35.67331395457283,5.333613563486114,5.42589693248368,24.453208684921265
-13.378805218585484,-4.309452964065002,70.13046463721673,24.37781338216223,-1.8357552652201963,-0.1897224826646997,-0.039625765205509755,-0.13939969091001111,45.89289098637478,4.7395770743447425,5.42589693248368,24.46315097808838
-13.378805218585484,-4.177615014877546,81.53200579842837,21.0574502174411,-2.242425422387673,-0.15026193546050262,-0.01023659920677951,-0.1952103849427668,56.06037964471167,3.7516681268889958,5.42589693248368,24.473156213760376
-8.577706569008939,-4.177615014877546,92.98237582970933,19.983215075913677,-2.644139045077858,-0.10288075669467742,0.03252039427164629,-0.2225469421570484,66.10428913680325,2.566455243813009,5.42589693248368,24.48302674293518
-8.577706569008939,-4.117189288166628,103.40733958953228,18.908979934386252,-3.0365671512025205,-0.05554892597123388,0.07756921735351334,-0.22048253628054543,75.91611801049685,1.3832110858738331,5.42589693248368,24.493270874023438
-5.2707713435568735,-4.150148775463492,112.8801403830015,18.152132448310113,-3.413145584896229,-0.00945280529954853,0.11038369781780069,-0.19978298792384735,85.33139921485115,0.23132555779061706,5.42589693248368,24.50320339202881
-5.2707713435568735,-4.314946211947813,122.35294117647061,17.004654001678546,-3.771350260533132,0.035540657167875314,0.11762393306711215,-0.17086104815543446,94.28669711165497,-0.8927879554007687,5.42589693248368,24.51324439048767
