t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
15.74779,1.39254 ,-20.245 , 9.387  ,136.831 , 13.696 , 42.012 ,-54.207 ,-105.849, -0.133 , -2.913 , -0.687 , -0.542 
15.76273,0.21698 ,-20.245 , -4.578 ,124.697 , 12.583 , 38.921 ,-57.429 ,-120.377, 0.064  , -3.193 , -0.607 , -1.123 
15.77775,-1.22774,-19.295 ,-19.861 ,107.655 , 11.631 , 36.006 ,-58.894 ,-131.728, 0.288  , -3.358 , -0.509 , -1.682 
15.79254,-3.19432,-19.295 ,-40.320 , 81.166 , 10.957 , 33.208 ,-57.627 ,-139.613, 0.547  , -3.397 , -0.417 , -2.139 
15.80762,-3.19432,-19.421 ,-63.416 , 45.887 , 10.781 , 30.439 ,-52.450 ,-145.728, 0.849  , -3.293 , -0.326 , -2.516 
15.82274,-6.50126,-19.421 ,-88.930 , 10.608 , 11.162 , 27.627 ,-42.554 ,-151.573, 1.196  , -3.049 , -0.170 , -2.807 
15.83768,-10.15427,-19.421 ,-119.667,-17.346 , 12.056 , 24.668 ,-28.876 ,-157.605, 1.595  , -2.703 , 0.046  , -3.030 
15.85263,-13.56008,-15.060 ,-141.665, 8.118  , 13.462 , 21.826 ,-12.184 ,-162.467, 2.028  , -2.387 , 0.293  , -3.126 
15.86778,-15.16960,-11.874 ,-156.143, 45.447 , 15.308 , 19.263 , 6.480  ,-164.453, 2.456  , -2.225 , 0.571  , -3.120 
15.88280,-18.17441,-11.874 ,-164.077, 82.069 , 17.593 , 17.183 , 26.780 ,-162.185, 2.852  , -2.217 , 0.924  , -3.009 
15.89770,-18.17441, -9.616 ,-160.098,114.491 , 20.273 , 15.645 , 48.187 ,-154.899, 3.183  , -2.332 , 1.291  , -2.827 
15.91270,-20.86610, -8.506 ,-155.605,100.014 , 23.350 , 14.678 , 70.420 ,-142.961, 3.431  , -2.451 , 1.676  , -2.662 
15.92764,-23.33806, -7.309 ,-152.212, 88.368 , 26.733 , 14.194 , 92.337 ,-127.730, 3.609  , -2.489 , 2.059  , -2.550 
15.94263,-26.12314, -6.045 ,-153.433, 78.895 , 30.557 , 14.062 ,114.961 ,-110.821, 3.737  , -2.467 , 2.443  , -2.509 
15.95772,-26.12314, -5.452 ,-153.823, 74.305 , 34.731 , 14.150 ,137.740 ,-93.732 , 3.829  , -2.408 , 2.800  , -2.500 
15.97275,-30.55070, -5.452 ,-156.704, 77.967 , 38.950 , 14.326 ,159.352 ,-78.052 , 3.892  , -2.342 , 3.094  , -2.508 
15.98764,-32.11627, -3.793 ,-164.077, 82.069 , 43.066 , 14.604 ,176.784 ,-63.821 , 3.945  , -2.288 , 3.344  , -2.497 
16.00260,-34.92332, -2.980 ,-161.245, 83.803 , 47.080 , 15.015 ,190.160 ,-50.744 , 3.977  , -2.240 , 3.498  , -2.474 
16.01774,-34.92332, -1.393 ,-158.315, 79.408 , 51.006 , 15.498 ,200.707 ,-38.660 , 3.971  , -2.182 , 3.742  , -2.438 
16.03275,-37.19203, -0.475 ,-152.432, 71.595 , 54.507 , 16.069 ,206.954 ,-27.530 , 3.928  , -2.097 , 3.865  , -2.392 
16.04762,-39.06523, 0.041  ,-138.882, 62.782 , 57.598 , 16.626 ,207.802 ,-17.835 , 3.832  , -1.981 , 3.948  , -2.326 
16.06266,-41.18013, 0.618  ,-127.602, 57.386 , 60.278 , 17.109 ,204.395 ,-10.254 , 3.680  , -1.843 , 4.029  , -2.248 
16.07777,-41.75143, 1.739  ,-112.685, 57.606 , 62.607 , 17.417 ,197.777 , -5.183 , 3.481  , -1.706 , 4.059  , -2.165 
16.09277,-42.31724, 1.739  ,-97.939 , 61.219 , 64.512 , 17.520 ,188.167 , -2.896 , 3.234  , -1.586 , 4.038  , -2.063 
16.10773,-42.31724, 3.216  ,-88.759 , 63.612 , 65.874 , 17.476 ,175.243 , -2.735 , 2.959  , -1.487 , 3.999  , -1.972 
16.12267,-42.31724, 4.106  ,-83.705 , 62.416 , 66.709 , 17.373 ,158.773 , -3.298 , 2.680  , -1.396 , 3.863  , -1.859 
16.13782,-43.93225, 4.496  ,-75.917 , 60.633 , 66.973 , 17.227 ,139.324 , -4.274 , 2.403  , -1.306 , 3.689  , -1.748 
16.15283,-43.35546, 4.837  ,-56.898 , 57.826 , 66.812 , 17.007 ,117.914 , -5.683 , 2.101  , -1.212 , 3.459  , -1.639 
16.16781,-41.77340, 5.364  ,-24.866 , 53.895 , 66.313 , 16.743 , 96.367 , -7.502 , 1.734  , -1.112 , 3.204  , -1.541 
16.18274,-40.97139, 5.364  , 12.171 , 50.135 , 65.493 , 16.436 , 74.915 , -9.448 , 1.277  , -1.006 , 2.941  , -1.447 
16.19767,-40.97139, 5.710  , 43.421 , 46.131 , 64.307 , 16.099 , 53.202 ,-11.296 , 0.748  , -0.895 , 2.681  , -1.355 
16.21272,-40.97139, 5.798  , 62.074 , 39.832 , 62.769 , 15.762 , 31.179 ,-12.962 , 0.196  , -0.776 , 2.371  , -1.256 
16.22783,-39.74640, 5.650  , 68.421 , 34.266 , 60.850 , 15.396 , 8.875  ,-14.620 , -0.324 , -0.646 , 2.012  , -1.150 
16.24278,-38.07095, 5.650  , 73.866 , 29.847 , 58.638 , 14.927 ,-13.429 ,-16.793 , -0.790 , -0.513 , 1.600  , -1.040 
16.25772,-35.09911, 5.309  , 93.446 , 24.671 , 56.162 , 14.385 ,-35.016 ,-19.504 , -1.231 , -0.378 , 1.124  , -0.920 
16.27280,-33.79171, 5.309  ,116.298 , 22.742 , 53.467 , 13.711 ,-55.705 ,-22.746 , -1.683 , -0.247 , 0.606  , -0.797 
16.28781,-33.79171, 3.623  ,138.784 , 18.933 , 50.581 , 12.964 ,-75.268 ,-26.638 , -2.148 , -0.123 , 0.093  , -0.680 
16.30295,-32.58320, 3.623  ,155.117 , 9.534  , 47.725 , 12.085 ,-92.330 ,-30.894 , -2.607 , 0.010  , -0.405 , -0.563 
16.31798,-29.34218, 1.475  ,146.474 , -1.501 , 44.854 , 11.221 ,-106.784,-34.904 , -3.000 , 0.162  , -0.882 , -0.444 
16.33291,-27.62829, 1.475  ,128.823 ,-18.738 , 42.041 , 10.400 ,-118.385,-38.059 , -3.268 , 0.346  , -1.369 , -0.336 
16.34794,-26.89220, -0.343 , 97.133 ,-40.174 , 39.287 , 9.697  ,-128.110,-39.688 , -3.385 , 0.576  , -1.870 , -0.222 
16.36288,-27.74914, -0.343 , 53.089 ,-56.312 , 36.563 , 9.097  ,-135.838,-40.127 , -3.319 , 0.841  , -2.298 , -0.101 
16.37790,-27.74914, -2.425 , 7.556  ,-72.743 , 34.043 , 8.672  ,-140.898,-38.872 , -3.073 , 1.126  , -2.629 , 0.030  
16.39293,-27.21080, -5.326 ,-20.935 ,-96.425 , 31.597 , 8.613  ,-144.051,-34.934 , -2.702 , 1.440  , -2.907 , 0.184  
16.40791,-25.05196, -5.326 ,-16.858 ,-113.246, 29.282 , 8.950  ,-145.565,-27.588 , -2.324 , 1.779  , -3.048 , 0.369  
16.42281,-25.05196,-13.033 , -0.232 ,-137.075, 27.041 , 9.800  ,-145.973,-16.653 , -2.029 , 2.136  , -3.033 , 0.599  
16.43771,-22.54154,-13.033 , 36.072 ,-159.023, 24.888 , 11.235 ,-145.592, -1.828 , -1.867 , 2.518  , -2.919 , 0.870  
16.45277,-20.06409,-16.252 , 66.053 ,-162.124, 22.925 , 13.271 ,-143.741, 16.761 , -1.846 , 2.879  , -2.756 , 1.140  
16.46790,-20.06409,-16.252 , 79.017 ,-165.225, 21.284 , 15.879 ,-139.393, 38.397 , -1.901 , 3.183  , -2.535 , 1.454  
16.48282,-20.06409,-20.081 , 93.837 ,-153.701, 20.142 , 18.999 ,-131.541, 62.126 , -1.991 , 3.409  , -2.360 , 1.799  
16.49780,-17.58114,-20.081 , 97.987 ,-137.710, 19.453 , 22.544 ,-119.959, 86.774 , -2.093 , 3.531  , -2.230 , 2.092  
16.51275,-17.58114,-22.305 , 91.884 ,-128.212, 19.219 , 26.484 ,-105.655,111.760 , -2.166 , 3.566  , -2.169 , 2.483  
16.52775,-16.15290,-22.305 , 84.608 ,-119.228, 19.321 , 30.659 ,-89.815 ,135.603 , -2.189 , 3.540  , -2.138 , 2.799  
16.54286,-13.91714,-24.162 , 78.456 ,-119.643, 19.526 , 34.907 ,-74.583 ,157.131 , -2.172 , 3.483  , -2.136 , 3.056  
16.55784,-12.88991,-26.365 , 78.383 ,-124.990, 19.819 , 39.053 ,-60.699 ,175.537 , -2.133 , 3.426  , -2.156 , 3.252  
16.57279,-10.47288,-28.595 , 87.416 ,-128.457, 20.244 , 43.037 ,-47.971 ,189.506 , -2.106 , 3.375  , -2.183 , 3.414  
16.58785,-10.47288,-29.650 , 95.985 ,-129.360, 20.684 , 46.611 ,-36.545 ,197.767 , -2.104 , 3.322  , -2.184 , 3.488  
16.61228,-6.47929,-29.650 , 99.379 ,-125.893, 21.313 , 51.431 ,-21.985 ,200.068 , -2.115 , 3.253  , -2.130 , 3.521  
16.62799,-5.82559,-32.737 , 89.979 ,-118.007, 21.504 , 54.023 ,-16.039 ,195.134 , -2.100 , 3.154  , -2.090 , 3.538  
16.64270,-5.21584,-33.957 , 77.455 ,-110.219, 21.489 , 56.045 ,-13.443 ,186.831 , -2.034 , 3.022  , -2.077 , 3.521  
16.65794,-5.21584,-33.957 , 64.930 ,-102.699, 21.299 , 57.583 ,-12.933 ,175.493 , -1.919 , 2.864  , -2.061 , 3.484  
16.67294,-2.99107,-33.957 , 60.047 ,-95.180 , 20.889 , 58.740 ,-14.622 ,161.697 , -1.776 , 2.683  , -2.032 , 3.389  
16.68907,-1.55734,-35.451 , 59.901 ,-86.122 , 20.200 , 59.502 ,-18.554 ,144.851 , -1.634 , 2.483  , -1.997 , 3.300  
16.71223,-1.55734,-35.341 , 65.687 ,-62.220 , 18.911 , 59.780 ,-26.337 ,117.298 , -1.515 , 2.234  , -1.918 , 3.108  
16.72937,0.95857 ,-35.132 , 66.835 ,-45.716 , 18.003 , 59.502 ,-31.414 , 96.867 , -1.418 , 1.932  , -1.878 , 2.973  
16.75392,1.93088 ,-33.462 , 63.734 , -1.160 , 16.772 , 58.345 ,-36.000 , 63.685 , -1.324 , 1.545  , -1.766 , 2.728  
16.76804,1.93088 ,-31.583 , 59.657 , 27.332 , 16.304 , 57.305 ,-36.086 , 45.413 , -1.222 , 1.066  , -1.699 , 2.598  
16.78296,2.84825 ,-31.583 , 55.384 , 55.799 , 15.938 , 55.884 ,-34.750 , 25.696 , -1.113 , 0.541  , -1.612 , 2.425  
16.79793,2.96361 ,-30.644 , 49.574 , 76.527 , 15.586 , 54.155 ,-32.962 , 5.809  , -0.994 , -0.006 , -1.514 , 2.182  
16.81294,3.10094 ,-28.474 , 43.787 , 94.154 , 15.205 , 52.119 ,-31.558 ,-14.078 , -0.864 , -0.546 , -1.400 , 1.842  
16.82788,3.12291 ,-26.502 , 37.488 ,104.237 , 14.736 , 49.834 ,-31.221 ,-33.777 , -0.726 , -1.058 , -1.279 , 1.399  
16.84276,3.06249 ,-23.300 , 31.336 ,121.401 , 14.106 , 47.314 ,-32.238 ,-52.967 , -0.579 , -1.542 , -1.150 , 0.901  
16.85791,3.06249 ,-22.130 , 28.064 ,137.978 , 13.418 , 44.531 ,-34.168 ,-71.618 , -0.433 , -2.012 , -1.015 , 0.385  
16.87289,2.29343 ,-19.982 , 20.887 ,144.741 , 12.642 , 41.558 ,-36.449 ,-89.499 , -0.285 , -2.448 , -0.890 , -0.138 
16.88791,1.78256 ,-19.982 , 10.706 ,147.720 , 11.836 , 38.467 ,-38.942 ,-106.102, -0.124 , -2.825 , -0.767 , -0.650 
16.90286,1.13985 ,-17.845 , -2.356 ,142.641 , 11.074 , 35.303 ,-40.919 ,-121.504, 0.059  , -3.127 , -0.643 , -1.148 
16.91792,1.13985 ,-15.746 ,-14.832 ,133.095 , 10.444 , 32.095 ,-41.458 ,-134.908, 0.264  , -3.340 , -0.533 , -1.636 
16.93298,-2.13413,-14.000 ,-29.871 ,119.741 , 10.020 , 29.019 ,-40.184 ,-145.536, 0.491  , -3.460 , -0.411 , -2.087 
16.94793,-2.13413,-14.175 ,-44.422 , 93.422 , 9.785  , 26.191 ,-37.054 ,-152.382, 0.739  , -3.466 , -0.273 , -2.513 
16.96297,-6.12222,-14.615 ,-74.281 , 63.270 , 9.814  , 23.657 ,-32.054 ,-155.297, 1.033  , -3.344 , -0.110 , -2.854 
16.97802,-9.84665,-14.615 ,-110.292, 36.463 , 10.063 , 21.431 ,-25.443 ,-154.976, 1.405  , -3.112 , 0.084  , -3.100 
16.99299,-9.84665,-13.461 ,-142.177, 14.466 , 10.664 , 19.365 ,-16.855 ,-152.589, 1.845  , -2.802 , 0.278  , -3.248 
17.00787,-9.84665,-11.775 ,-170.694, 13.050 , 11.792 , 17.432 , -5.000 ,-149.116, 2.328  , -2.477 , 0.467  , -3.308 
17.02295,-16.72969,-11.775 ,-176.748, 19.544 , 13.506 , 15.645 , 10.857 ,-144.762, 2.794  , -2.195 , 0.760  , -3.251 
17.03788,-16.72969, -9.220 ,-176.626, 38.343 , 15.864 , 14.136 , 30.540 ,-138.892, 3.188  , -1.991 , 1.109  , -3.137 
17.05288,-21.42092, -7.287 ,-172.696, 57.191 , 18.823 , 13.037 , 53.407 ,-130.393, 3.500  , -1.879 , 1.516  , -2.973 
17.06784,-22.66789, -5.881 ,-164.639, 69.471 , 22.148 , 12.451 , 77.401 ,-118.338, 3.723  , -1.832 , 1.898  , -2.747 
17.08310,-24.94209, -4.634 ,-157.436, 75.648 , 25.942 , 12.378 ,102.015 ,-102.870, 3.864  , -1.818 , 2.306  , -2.525 
17.09820,-24.94209, -4.189 ,-150.259, 67.494 , 29.839 , 12.568 ,125.269 ,-86.210 , 3.936  , -1.792 , 2.720  , -2.312 
17.11323,-28.41382, -4.189 ,-144.228, 59.217 , 34.014 , 12.935 ,147.147 ,-70.073 , 3.950  , -1.729 , 3.066  , -2.160 
17.12818,-29.55642, -3.079 ,-142.397, 55.555 , 38.247 , 13.477 ,167.067 ,-54.688 , 3.925  , -1.642 , 3.355  , -2.063 
17.14307,-31.78119, -1.118 ,-141.201, 57.630 , 42.290 , 14.194 ,182.792 ,-39.957 , 3.876  , -1.555 , 3.604  , -1.976 
17.15818,-31.78119, -0.634 ,-140.005, 59.681 , 46.157 , 15.029 ,194.033 ,-26.168 , 3.808  , -1.481 , 3.725  , -1.883 
17.17320,-34.79149, -0.634 ,-137.588, 61.854 , 49.849 , 15.952 ,202.112 ,-13.493 , 3.723  , -1.417 , 3.802  , -1.799 
17.18810,-35.64843, 0.239  ,-132.705, 59.266 , 53.203 , 16.904 ,206.168 , -2.117 , 3.615  , -1.355 , 3.890  , -1.712 
17.20305,-36.97230, 1.870  ,-123.964, 52.894 , 56.001 , 17.827 ,204.847 , 7.449  , 3.477  , -1.276 , 3.925  , -1.619 
17.21812,-36.97230, 1.870  ,-115.248, 49.281 , 58.330 , 18.633 ,198.392 , 14.614 , 3.306  , -1.183 , 3.917  , -1.518 
17.23307,-36.97230, 1.870  ,-107.289, 46.424 , 60.146 , 19.277 ,188.235 , 19.090 , 3.110  , -1.084 , 3.872  , -1.425 
17.24789,-38.47196, 2.986  ,-93.007 , 45.960 , 61.523 , 19.673 ,174.975 , 20.673 , 2.883  , -0.988 , 3.822  , -1.341 
17.26307,-38.90593, 2.986  ,-81.386 , 46.986 , 62.432 , 19.775 ,159.021 , 19.372 , 2.623  , -0.901 , 3.702  , -1.236 
17.27810,-39.07073, 4.007  ,-65.882 , 46.961 , 62.827 , 19.673 ,140.628 , 15.925 , 2.334  , -0.824 , 3.551  , -1.162 
17.29308,-38.94438, 4.007  ,-43.690 , 46.790 , 62.739 , 19.526 ,119.983 , 12.003 , 2.002  , -0.753 , 3.344  , -1.089 
17.30793,-37.79080, 4.809  ,-22.351 , 44.276 , 62.344 , 19.292 , 98.985 , 7.936  , 1.623  , -0.683 , 3.102  , -1.007 
17.32316,-37.79080, 5.002  , 5.115  , 41.053 , 61.685 , 18.984 , 78.465 , 3.811  , 1.197  , -0.608 , 2.839  , -0.929 
17.33837,-37.01076, 5.002  , 30.066 , 38.392 , 60.703 , 18.604 , 58.017 , -0.405 , 0.725  , -0.530 , 2.561  , -0.855 
17.35319,-36.24720, 5.002  , 51.991 , 35.828 , 59.399 , 18.149 , 37.470 , -4.732 , 0.228  , -0.450 , 2.246  , -0.783 
17.36828,-35.51110, 5.584  , 66.664 , 35.291 , 57.817 , 17.651 , 17.009 , -8.798 , -0.269 , -0.374 , 1.888  , -0.711 
17.38329,-35.51110, 5.628  , 72.694 , 33.191 , 55.972 , 17.021 , -2.850 ,-13.269 , -0.731 , -0.301 , 1.492  , -0.627 
17.39820,-33.76974, 5.732  , 75.380 , 31.092 , 53.936 , 16.216 ,-21.853 ,-18.682 , -1.139 , -0.229 , 1.043  , -0.530 
17.41326,-32.99519, 5.886  , 81.801 , 28.431 , 51.680 , 15.220 ,-39.984 ,-25.226 , -1.499 , -0.158 , 0.578  , -0.432 
17.42805,-30.88029, 5.826  , 93.642 , 25.306 , 49.292 , 14.033 ,-57.187 ,-32.558 , -1.833 , -0.084 , 0.087  , -0.377 
17.44300,-30.88029, 5.650  ,105.165 , 23.352 , 46.787 , 12.715 ,-72.838 ,-40.363 , -2.153 , -0.012 , -0.345 , -0.302 
17.45811,-26.71641, 5.650  ,118.837 , 21.570 , 44.253 , 11.323 ,-86.508 ,-47.953 , -2.463 , 0.058  , -0.771 , -0.248 
17.47317,-26.71641, 5.518  ,124.819 , 19.690 , 41.631 , 9.946  ,-99.264 ,-54.539 , -2.753 , 0.124  , -1.176 , -0.198 
17.48801,-25.20577, 4.710  ,121.230 , 13.050 , 38.804 , 8.613  ,-111.551,-59.725 , -2.989 , 0.196  , -1.539 , -0.137 
17.50301,-23.73907, 4.233  ,108.803 , 3.650  , 35.845 , 7.397  ,-123.588,-63.239 , -3.144 , 0.287  , -1.876 , -0.086 
17.51811,-21.42641, 2.975  , 98.573 ,-11.878 , 32.813 , 6.328  ,-134.702,-64.656 , -3.215 , 0.412  , -2.201 , -0.031 
17.53320,-20.67384, 1.458  , 88.124 ,-29.163 , 29.985 , 5.420  ,-143.391,-64.445 , -3.218 , 0.579  , -2.527 , 0.024  
17.54809,-21.66262, 1.458  , 55.116 ,-42.249 , 27.437 , 4.731  ,-147.912,-62.268 , -3.120 , 0.778  , -2.771 , 0.089  
17.56310,-21.66262, 0.629  , 21.033 ,-53.211 , 25.093 , 4.307  ,-149.503,-58.049 , -2.889 , 0.989  , -2.964 , 0.161  
17.57932,-19.60815, -3.271 , -1.672 ,-77.919 , 22.690 , 4.292  ,-149.478,-50.260 , -2.567 , 1.233  , -3.064 , 0.267  
17.59323,-18.13596, -3.271 , 0.354  ,-100.258, 20.625 , 4.673  ,-148.918,-40.598 , -2.237 , 1.525  , -3.082 , 0.383  
17.60810,-18.13596,-10.264 , 26.844 ,-127.114, 18.472 , 5.566  ,-148.033,-27.129 , -1.999 , 1.861  , -3.019 , 0.535  
17.62431,-15.35088,-10.264 , 60.975 ,-151.284, 16.348 , 7.148  ,-145.944, -9.083 , -1.901 , 2.236  , -2.860 , 0.748  
17.63819,-14.31266,-10.264 , 87.050 ,-155.581, 14.795 , 9.082  ,-142.007, 9.532  , -1.923 , 2.599  , -2.663 , 0.961  
17.65428,-13.14260,-14.730 , 92.226 ,-153.384, 13.447 , 11.821 ,-134.083, 33.387 , -1.991 , 2.899  , -2.443 , 1.262  
17.66808,-11.01671,-14.730 , 97.035 ,-140.102, 12.700 , 14.678 ,-124.038, 55.614 , -2.058 , 3.109  , -2.316 , 1.567  
17.68285,-8.92927,-16.136 ,104.189 ,-126.455, 12.290 , 18.076 ,-110.774, 80.086 , -2.127 , 3.220  , -2.225 , 1.939  
17.69795,-7.88556,-16.136 ,106.508 ,-112.782, 12.188 , 21.841 ,-96.096 ,104.481 , -2.192 , 3.244  , -2.176 , 2.270  
17.71317,-7.88556,-19.614 ,105.336 ,-110.146, 12.217 , 25.957 ,-81.667 ,128.561 , -2.238 , 3.215  , -2.128 , 2.587  
17.72817,-5.28176,-19.614 ,102.773 ,-116.323, 12.202 , 30.205 ,-69.361 ,150.900 , -2.257 , 3.180  , -2.135 , 2.821  
17.75129,-3.17784,-21.943 ,101.234 ,-127.553, 12.349 , 36.460 ,-53.239 ,178.225 , -2.254 , 3.165  , -2.206 , 3.085  
17.77157,-1.13985,-26.623 , 97.426 ,-134.658, 12.817 , 41.587 ,-38.683 ,192.651 , -2.228 , 3.171  , -2.253 , 3.215  
17.78941,-1.13985,-26.623 , 96.864 ,-129.067, 13.418 , 45.088 ,-26.964 ,196.004 , -2.185 , 3.162  , -2.269 , 3.267  
17.80317,0.44221 ,-28.249 , 84.193 ,-121.791, 13.945 , 47.563 ,-18.049 ,194.000 , -2.111 , 3.112  , -2.271 , 3.261  
17.81789,0.53559 ,-29.320 , 65.052 ,-109.706, 14.473 , 49.849 ,-10.038 ,188.623 , -1.975 , 3.014  , -2.245 , 3.252  
17.83302,0.61799 ,-30.293 , 48.499 ,-98.793 , 14.883 , 51.826 , -4.115 ,180.806 , -1.780 , 2.870  , -2.204 , 3.287  
17.84814,1.02449 ,-30.293 , 34.217 ,-91.542 , 15.176 , 53.481 , -0.420 ,170.984 , -1.543 , 2.696  , -2.136 , 3.268  
17.86308,1.02449 ,-30.891 , 32.068 ,-85.853 , 15.293 , 54.814 , 1.222  ,159.427 , -1.301 , 2.508  , -2.057 , 3.255  
17.87811,1.02449 ,-32.611 , 33.924 ,-81.703 , 15.322 , 55.767 , 1.391  ,146.090 , -1.086 , 2.314  , -1.946 , 3.154  
17.89310,2.33188 ,-33.220 , 36.292 ,-74.696 , 15.322 , 56.294 , 1.020  ,130.764 , -0.905 , 2.115  , -1.793 , 3.036  
17.90812,2.71641 ,-33.297 , 33.558 ,-61.244 , 15.322 , 56.440 , 0.706  ,113.749 , -0.745 , 1.893  , -1.610 , 2.882  
17.92309,2.71641 ,-32.869 , 28.772 ,-40.760 , 15.322 , 56.323 , 0.527  , 96.229 , -0.589 , 1.628  , -1.420 , 2.678  
17.93931,2.71641 ,-32.869 , 23.963 ,-20.179 , 15.322 , 56.030 , 0.398  , 78.599 , -0.435 , 1.314  , -1.211 , 2.474  
17.95427,3.74914 ,-31.578 , 23.377 , 0.037  , 15.322 , 55.547 , 0.304  , 62.836 , -0.290 , 0.959  , -1.036 , 2.278  
17.96930,4.77089 ,-29.562 , 28.186 , 26.941 , 15.308 , 54.800 , 0.184  , 46.971 , -0.173 , 0.561  , -0.872 , 2.063  
17.98320,4.77089 ,-27.557 , 34.534 , 52.699 , 15.308 , 53.833 , 0.100  , 31.775 , -0.093 , 0.115  , -0.725 , 1.845  
17.99817,4.77089 ,-27.557 , 40.858 , 76.088 , 15.293 , 52.515 , -0.048 , 15.013 , -0.049 , -0.360 , -0.569 , 1.545  
18.01302,5.30373 ,-25.469 , 38.441 , 97.475 , 15.264 , 50.962 , -0.398 , -1.845 , -0.019 , -0.851 , -0.420 , 1.214  
18.02808,5.21035 ,-23.799 , 33.167 ,105.702 , 15.161 , 49.160 , -0.978 ,-18.534 , 0.022  , -1.322 , -0.289 , 0.829  
18.04322,4.96864 ,-22.432 , 26.258 ,106.508 , 14.941 , 47.212 , -2.539 ,-34.555 , 0.080  , -1.735 , -0.172 , 0.402  
18.05814,4.96864 ,-22.432 , 19.373 ,109.120 , 14.575 , 45.103 , -5.340 ,-49.538 , 0.156  , -2.084 , -0.094 , -0.051 
18.07301,3.63378 ,-20.718 , 14.563 ,110.341 , 14.121 , 42.935 , -8.873 ,-63.038 , 0.242  , -2.379 , 0.017  , -0.525 
18.08809,2.87572 ,-19.224 , 8.923  ,111.391 , 13.638 , 40.693 ,-12.392 ,-75.760 , 0.335  , -2.621 , 0.045  , -0.982 
18.10432,2.87572 ,-17.675 , 2.136  ,110.390 , 13.066 , 38.247 ,-15.921 ,-87.642 , 0.436  , -2.814 , 0.089  , -1.439 
18.11819,2.87572 ,-17.675 , -4.627 ,105.092 , 12.598 , 36.226 ,-18.430 ,-95.755 , 0.546  , -2.952 , 0.130  , -1.787 
18.13437,1.12337 ,-17.675 ,-13.782 , 99.721 , 12.202 , 34.189 ,-19.957 ,-101.396, 0.668  , -3.032 , 0.184  , -2.130 
18.14804,-1.98032,-16.664 ,-32.117 , 80.775 , 12.041 , 32.651 ,-19.449 ,-103.054, 0.822  , -3.037 , 0.244  , -2.406 
18.16308,-1.98032,-16.829 ,-55.433 , 55.116 , 12.129 , 31.172 ,-16.541 ,-102.568, 1.028  , -2.939 , 0.305  , -2.615 
18.17937,-1.98032,-16.829 ,-78.749 , 36.170 , 12.656 , 29.590 ,-10.081 ,-101.567, 1.289  , -2.753 , 0.386  , -2.753 
18.19431,-8.78096,-16.829 ,-107.338, 17.224 , 13.682 , 27.949 , 0.027  ,-101.855, 1.605  , -2.506 , 0.446  , -2.840 
18.20818,-11.91211,-12.884 ,-129.531, 29.017 , 15.220 , 26.250 , 13.347 ,-103.629, 1.963  , -2.268 , 0.587  , -2.880 
18.22302,-11.91211,-10.577 ,-141.030, 53.773 , 17.373 , 24.492 , 31.159 ,-105.855, 2.324  , -2.122 , 0.795  , -2.842 
18.23810,-13.39528,-10.577 ,-152.139, 74.647 , 20.054 , 22.939 , 51.553 ,-106.179, 2.663  , -2.073 , 1.058  , -2.746 
18.25435,-17.91073,-10.577 ,-152.334, 95.497 , 23.218 , 21.738 , 73.817 ,-102.576, 2.959  , -2.101 , 1.389  , -2.648 
18.26932,-20.19043, -7.809 ,-147.915, 90.590 , 26.426 , 21.108 , 93.890 ,-95.077 , 3.188  , -2.144 , 1.700  , -2.514 
18.28429,-21.21767, -6.891 ,-143.960, 79.237 , 29.883 , 20.845 ,113.307 ,-84.589 , 3.349  , -2.137 , 2.049  , -2.410 
18.29931,-23.71710, -6.891 ,-142.666, 65.858 , 33.545 , 20.889 ,132.000 ,-72.300 , 3.459  , -2.072 , 2.364  , -2.316 
18.31432,-23.71710, -6.891 ,-143.716, 52.479 , 37.383 , 21.064 ,149.740 ,-60.063 , 3.533  , -1.954 , 2.684  , -2.265 
18.32807,-26.26596, -4.502 ,-145.425, 53.602 , 40.855 , 21.313 ,163.891 ,-49.374 , 3.582  , -1.818 , 2.911  , -2.227 
18.34303,-28.66651, -4.502 ,-149.746, 58.607 , 44.458 , 21.650 ,175.480 ,-38.798 , 3.616  , -1.704 , 3.144  , -2.162 
18.35934,-29.90799, -1.832 ,-152.163, 63.636 , 48.223 , 22.075 ,184.846 ,-28.568 , 3.638  , -1.617 , 3.311  , -2.081 
18.37432,-29.90799, -1.832 ,-151.943, 67.127 , 51.548 , 22.529 ,191.020 ,-19.977 , 3.641  , -1.550 , 3.424  , -1.988 
18.38815,-34.02243, -1.832 ,-145.840, 64.808 , 54.316 , 22.954 ,193.029 ,-12.994 , 3.612  , -1.486 , 3.521  , -1.892 
18.40310,-34.02243, 0.157  ,-136.220, 61.097 , 56.880 , 23.364 ,190.729 , -6.919 , 3.536  , -1.412 , 3.647  , -1.775 
18.41961,-34.02243, 0.591  ,-126.235, 57.484 , 59.238 , 23.628 ,184.376 , -2.709 , 3.415  , -1.327 , 3.701  , -1.661 
18.43374,-34.02243, 0.591  ,-116.249, 55.433 , 61.040 , 23.701 ,175.666 , -1.150 , 3.253  , -1.236 , 3.690  , -1.572 
18.44951,-36.14282, 1.601  ,-104.628, 54.188 , 62.520 , 23.628 ,164.841 , -1.416 , 3.056  , -1.145 , 3.705  , -1.501 
